scenario,omni_var,bin_id,bin_label,temp_mean,rho,n_eff,neff_factor,n,p_adj,window,ci_lower,ci_upper,data_type,display_bin_id
Global_High_LAI,f10_7_mean_ma30,3,Warm_Stress,27.170061111450195,0.0092718144878745,55397.36244827509,0.7090862393379211,78125,0.0290894896442994,30,0.0009444141256361952,0.017597929019114635,F10.7,3.0
Global_High_LAI,f10_7_mean_ma40,3,Warm_Stress,27.170061111450195,0.011839403770864,55397.36244827509,0.7090862393379211,78125,0.0053258736666794,40,0.003512276773177925,0.020164888948905467,F10.7,3.0
Global_High_LAI,f10_7_mean_ma50,3,Warm_Stress,27.170061111450195,0.0143783902749419,55397.36244827509,0.7090862393379211,78125,0.0007136280973503,50,0.006051641591050388,0.02270314518004719,F10.7,3.0
Global_High_LAI,f10_7_mean_ma60,3,Warm_Stress,27.170061111450195,0.0142747601494193,55397.36244827509,0.7090862393379211,78125,0.0007797213468823,60,0.005947993922223112,0.022599546961817235,F10.7,3.0
Global_High_LAI,f10_7_mean_ma75,3,Warm_Stress,27.170061111450195,0.0113829029724001,55397.36244827509,0.7090862393379211,78125,0.0073802770407433,75,0.00305571934534706,0.019708508067948757,F10.7,3.0
Global_High_LAI,f10_7_mean_ma90,3,Warm_Stress,27.170061111450195,0.0105824684724211,55397.36244827509,0.7090862393379211,78125,0.0127466068426116,90,0.002255193930693581,0.018908275457617873,F10.7,3.0
Global_High_LAI,f10_7_mean_ma1,4,Extreme_Heat,31.813852310180664,0.0408768616616725,11113.7265625,0.5762587785720825,19286,1.627948764171272e-05,1,0.02230143904796421,0.05942407115649058,F10.7,4.0
Global_High_LAI,f10_7_mean_ma2,4,Extreme_Heat,31.813852310180664,0.0414390303194522,11113.7265625,0.5762587785720825,19286,1.2427100906764466e-05,2,0.02286427443791251,0.05998518639983267,F10.7,4.0
Global_High_LAI,f10_7_mean_ma3,4,Extreme_Heat,31.813852310180664,0.0429399833083152,11113.7265625,0.5762587785720825,19286,5.943657190643492e-06,3,0.02436706524577576,0.061483269421777606,F10.7,4.0
Global_High_LAI,f10_7_mean_ma4,4,Extreme_Heat,31.813852310180664,0.0435212664306163,11113.7265625,0.5762587785720825,19286,4.437927218381432e-06,4,0.02494908266075765,0.06206341863223384,F10.7,4.0
Global_High_LAI,f10_7_mean_ma5,4,Extreme_Heat,31.813852310180664,0.0433067344129085,11113.7265625,0.5762587785720825,19286,4.945254404420396e-06,5,0.02473427817448552,0.061849306562004755,F10.7,4.0
Global_High_LAI,f10_7_mean_ma6,4,Extreme_Heat,31.813852310180664,0.0438236035406589,11113.7265625,0.5762587785720825,19286,3.80685854106666e-06,6,0.025251806668580727,0.062365161018540026,F10.7,4.0
Global_High_LAI,f10_7_mean_ma7,4,Extreme_Heat,31.813852310180664,0.0437423773109912,11113.7265625,0.5762587785720825,19286,3.967392284920379e-06,7,0.025170476159899566,0.06228409490101486,F10.7,4.0
Global_High_LAI,f10_7_mean_ma8,4,Extreme_Heat,31.813852310180664,0.0445151478052139,11113.7265625,0.5762587785720825,19286,2.670504451796063e-06,8,0.025944248701154606,0.06305533221149569,F10.7,4.0
Global_High_LAI,f10_7_mean_ma9,4,Extreme_Heat,31.813852310180664,0.0447115264832973,11113.7265625,0.5762587785720825,19286,2.412467186463374e-06,9,0.026140885568375256,0.0632513177439314,F10.7,4.0
Global_High_LAI,f10_7_mean_ma10,4,Extreme_Heat,31.813852310180664,0.045525025576353,11113.7265625,0.5762587785720825,19286,1.5766000458494744e-06,10,0.026955469517798803,0.0640631729994954,F10.7,4.0
Global_High_LAI,f10_7_mean_ma11,4,Extreme_Heat,31.813852310180664,0.0465426035225391,11113.7265625,0.5762587785720825,19286,9.167896926065566e-07,11,0.027974439192114238,0.06507866018348632,F10.7,4.0
Global_High_LAI,f10_7_mean_ma12,4,Extreme_Heat,31.813852310180664,0.0477155186235904,11113.7265625,0.5762587785720825,19286,4.839987304272597e-07,12,0.029149006350389247,0.06624911773123843,F10.7,4.0
Global_High_LAI,f10_7_mean_ma13,4,Extreme_Heat,31.813852310180664,0.0483374334871768,11113.7265625,0.5762587785720825,19286,3.428632884272531e-07,13,0.029771817985718728,0.06686970883484072,F10.7,4.0
Global_High_LAI,f10_7_mean_ma14,4,Extreme_Heat,31.813852310180664,0.0488800816237926,11113.7265625,0.5762587785720825,19286,2.529261244887948e-07,14,0.03031526037227206,0.06741119021875357,F10.7,4.0
Global_High_LAI,f10_7_mean_ma15,4,Extreme_Heat,31.813852310180664,0.0493351630866527,11113.7265625,0.5762587785720825,19286,1.9548720309181533e-07,15,0.03077101637957624,0.06786528479085056,F10.7,4.0
Global_High_LAI,f10_7_mean_ma16,4,Extreme_Heat,31.813852310180664,0.0494738891720771,11113.7265625,0.5762587785720825,19286,1.806426830341934e-07,16,0.030909949626982895,0.06800370850769949,F10.7,4.0
Global_High_LAI,f10_7_mean_ma17,4,Extreme_Heat,31.813852310180664,0.0496595501899719,11113.7265625,0.5762587785720825,19286,1.6247123846291345e-07,17,0.031095889018032553,0.06818896374096045,F10.7,4.0
Global_High_LAI,f10_7_mean_ma18,4,Extreme_Heat,31.813852310180664,0.0498914085328578,11113.7265625,0.5762587785720825,19286,1.4224841526910836e-07,18,0.031328096804819926,0.06842031353512244,F10.7,4.0
Global_High_LAI,f10_7_mean_ma19,4,Extreme_Heat,31.813852310180664,0.0498039275407791,11113.7265625,0.5762587785720825,19286,1.4957485872102438e-07,19,0.0312404837308936,0.06833302465441309,F10.7,4.0
Global_High_LAI,f10_7_mean_ma20,4,Extreme_Heat,31.813852310180664,0.0499466694891452,11113.7265625,0.5762587785720825,19286,1.3780053920164906e-07,20,0.031383441343038755,0.06847545299018495,F10.7,4.0
Global_High_LAI,f10_7_mean_ma21,4,Extreme_Heat,31.813852310180664,0.0501132570207119,11113.7265625,0.5762587785720825,19286,1.2519105241359796e-07,21,0.03155028152625111,0.06864167356390734,F10.7,4.0
Global_High_LAI,f10_7_mean_ma22,4,Extreme_Heat,31.813852310180664,0.0503784231841564,11113.7265625,0.5762587785720825,19286,1.0738971978341284e-07,22,0.03181585198245225,0.068906253499291,F10.7,4.0
Global_High_LAI,f10_7_mean_ma23,4,Extreme_Heat,31.813852310180664,0.0506415218114852,11113.7265625,0.5762587785720825,19286,9.216021856772728e-08,23,0.03207935434066636,0.0691687678935214,F10.7,4.0
Global_High_LAI,f10_7_mean_ma24,4,Extreme_Heat,31.813852310180664,0.0513929054141044,11113.7265625,0.5762587785720825,19286,5.930029534084724e-08,24,0.032831905166321555,0.06991846885696759,F10.7,4.0
Global_High_LAI,f10_7_mean_ma25,4,Extreme_Heat,31.813852310180664,0.0516420044004917,11113.7265625,0.5762587785720825,19286,5.1166572534455674e-08,25,0.03308139575618117,0.07016700539539196,F10.7,4.0
Global_High_LAI,f10_7_mean_ma26,4,Extreme_Heat,31.813852310180664,0.0514335595071315,11113.7265625,0.5762587785720825,19286,5.789223034291525e-08,26,0.032872623012872006,0.06995903131296499,F10.7,4.0
Global_High_LAI,f10_7_mean_ma27,4,Extreme_Heat,31.813852310180664,0.051318634301424,11113.7265625,0.5762587785720825,19286,6.195884383330963e-08,27,0.032757517741192045,0.06984436499812628,F10.7,4.0
Global_High_LAI,f10_7_mean_ma28,4,Extreme_Heat,31.813852310180664,0.0512357354164123,11113.7265625,0.5762587785720825,19286,6.506261507333022e-08,28,0.03267448927504303,0.06976165255468172,F10.7,4.0
Global_High_LAI,f10_7_mean_ma30,4,Extreme_Heat,31.813852310180664,0.051339216530323,11113.7265625,0.5762587785720825,19286,6.121075113441067e-08,30,0.032778132182341484,0.06986490089762958,F10.7,4.0
Global_High_LAI,f10_7_mean_ma40,4,Extreme_Heat,31.813852310180664,0.0523391216993331,11113.7265625,0.5762587785720825,19286,3.373819512653142e-08,40,0.03377962127422592,0.07086253642809968,F10.7,4.0
Global_High_LAI,f10_7_mean_ma50,4,Extreme_Heat,31.813852310180664,0.0540381930768489,11113.7265625,0.5762587785720825,19286,1.1958254164667892e-08,50,0.03548146958597454,0.07255766618087478,F10.7,4.0
Global_High_LAI,f10_7_mean_ma60,4,Extreme_Heat,31.813852310180664,0.0556285679340362,11113.7265625,0.5762587785720825,19286,4.4017862688150444e-09,60,0.03707454125054093,0.0741442546359122,F10.7,4.0
Global_High_LAI,f10_7_mean_ma75,4,Extreme_Heat,31.813852310180664,0.0499284602701664,11113.7265625,0.5762587785720825,19286,1.392511033149191e-07,75,0.03136520457012895,0.0684572838199781,F10.7,4.0
Global_High_LAI,f10_7_mean_ma90,4,Extreme_Heat,31.813852310180664,0.0455617234110832,11113.7265625,0.5762587785720825,19286,1.5463743150423426e-06,90,0.02699221687294273,0.06409979610048964,F10.7,4.0
Global_High_LAI,sii_mean_ma1,0,Cold,-0.2093890309333801,-0.0461946614086627,47828.16088485718,0.6787602305412292,70464,0.0,1,-0.0551340683539276,-0.037247849437980846,SII_Cold,
Global_High_LAI,sii_mean_ma2,0,Cold,-0.2093890309333801,-0.0463360585272312,46694.95542526245,0.6626781821250916,70464,0.0,2,-0.05538311279970199,-0.037281396404169005,SII_Cold,
Global_High_LAI,sii_mean_ma3,0,Cold,-0.2093890309333801,-0.0473045073449611,46233.276638031006,0.6561262011528015,70464,0.0,3,-0.05639569557341013,-0.038205475411083475,SII_Cold,
Global_High_LAI,sii_mean_ma4,0,Cold,-0.2093890309333801,-0.0499804280698299,45985.80111694336,0.6526141166687012,70464,0.0,4,-0.05909343440684585,-0.04085909189884315,SII_Cold,
Global_High_LAI,sii_mean_ma5,0,Cold,-0.2093890309333801,-0.050360694527626,45878.29418563843,0.6510884165763855,70464,0.0,5,-0.05948398639693408,-0.0412289901021316,SII_Cold,
Global_High_LAI,sii_mean_ma6,0,Cold,-0.2093890309333801,-0.0541382320225238,45809.60348510742,0.650113582611084,70464,0.0,6,-0.063264429525564,-0.04500298096376102,SII_Cold,
Global_High_LAI,sii_mean_ma7,0,Cold,-0.2093890309333801,-0.0558028630912303,45743.83597183228,0.6491802334785461,70464,0.0,7,-0.06493380004210104,-0.046662582506004774,SII_Cold,
Global_High_LAI,sii_mean_ma8,0,Cold,-0.2093890309333801,-0.0565219484269619,45723.02506256104,0.6488848924636841,70464,0.0,8,-0.06565416192908104,-0.04738026734627998,SII_Cold,
Global_High_LAI,sii_mean_ma9,0,Cold,-0.2093890309333801,-0.0575493089854717,45681.48724365234,0.6482954025268555,70464,0.0,9,-0.06668451119479757,-0.048404459480815856,SII_Cold,
Global_High_LAI,sii_mean_ma10,0,Cold,-0.2093890309333801,-0.0603189915418624,45615.43413162232,0.6473580002784729,70464,0.0,10,-0.06945757552595959,-0.05117028464021483,SII_Cold,
Global_High_LAI,sii_mean_ma11,0,Cold,-0.2093890309333801,-0.0612986423075199,45592.73323059082,0.6470358371734619,70464,0.0,11,-0.07043832466232534,-0.052148668735650376,SII_Cold,
Global_High_LAI,sii_mean_ma12,0,Cold,-0.2093890309333801,-0.06315828114748,45557.596183776855,0.646537184715271,70464,0.0,12,-0.07229920530011764,-0.05400674785635485,SII_Cold,
Global_High_LAI,sii_mean_ma13,0,Cold,-0.2093890309333801,-0.0655736550688743,45542.57704925537,0.6463240385055542,70464,0.0,13,-0.07471302877448519,-0.05642326630444843,SII_Cold,
Global_High_LAI,sii_mean_ma14,0,Cold,-0.2093890309333801,-0.0672565177083015,45568.68413543701,0.646694540977478,70464,0.0,14,-0.07639108227356745,-0.058110664404470554,SII_Cold,
Global_High_LAI,sii_mean_ma15,0,Cold,-0.2093890309333801,-0.0676073879003524,45544.77363967896,0.6463552117347717,70464,0.0,15,-0.07674388471935607,-0.05845953803282572,SII_Cold,
Global_High_LAI,sii_mean_ma16,0,Cold,-0.2093890309333801,-0.0681270286440849,45549.26342010498,0.6464189291000366,70464,0.0,16,-0.07726238451407431,-0.058980234402459905,SII_Cold,
Global_High_LAI,sii_mean_ma17,0,Cold,-0.2093890309333801,-0.0705735981464386,45528.502910614014,0.6461243033409119,70464,0.0,17,-0.07970771499716103,-0.06142763078869241,SII_Cold,
Global_High_LAI,sii_mean_ma18,0,Cold,-0.2093890309333801,-0.0737691670656204,45522.967334747314,0.6460457444190979,70464,0.0,18,-0.08289933652533713,-0.06462661474470038,SII_Cold,
Global_High_LAI,sii_mean_ma19,0,Cold,-0.2093890309333801,-0.0768011137843132,45509.47699356079,0.6458542943000793,70464,0.0,19,-0.08592818984560335,-0.06766114801781854,SII_Cold,
Global_High_LAI,sii_mean_ma20,0,Cold,-0.2093890309333801,-0.0809667259454727,45509.47699356079,0.6458542943000793,70464,0.0,20,-0.09008741928031651,-0.07183245276409174,SII_Cold,
Global_High_LAI,sii_mean_ma21,0,Cold,-0.2093890309333801,-0.0841902270913124,45509.47699356079,0.6458542943000793,70464,0.0,21,-0.09330576290575157,-0.07506057834694754,SII_Cold,
Global_High_LAI,sii_mean_ma22,0,Cold,-0.2093890309333801,-0.0868596136569976,45509.47699356079,0.6458542943000793,70464,0.0,22,-0.09597073434036453,-0.07773393926571304,SII_Cold,
Global_High_LAI,sii_mean_ma23,0,Cold,-0.2093890309333801,-0.0878903418779373,45509.47699356079,0.6458542943000793,70464,0.0,23,-0.09699972279605318,-0.07876623722134253,SII_Cold,
Global_High_LAI,sii_mean_ma24,0,Cold,-0.2093890309333801,-0.0873710885643959,45509.47699356079,0.6458542943000793,70464,0.0,24,-0.09648134836376528,-0.07824619067164529,SII_Cold,
Global_High_LAI,sii_mean_ma25,0,Cold,-0.2093890309333801,-0.086463876068592,45509.47699356079,0.6458542943000793,70464,0.0,25,-0.09557565954342985,-0.07733760419222921,SII_Cold,
Global_High_LAI,sii_mean_ma26,0,Cold,-0.2093890309333801,-0.0863458514213562,45509.47699356079,0.6458542943000793,70464,0.0,26,-0.09545783201116514,-0.07721940190963728,SII_Cold,
Global_High_LAI,sii_mean_ma27,0,Cold,-0.2093890309333801,-0.083947479724884,45509.47699356079,0.6458542943000793,70464,0.0,27,-0.09306341056117753,-0.07481747607234823,SII_Cold,
Global_High_LAI,sii_mean_ma28,0,Cold,-0.2093890309333801,-0.0822610408067703,45509.47699356079,0.6458542943000793,70464,0.0,28,-0.09137968615800326,-0.07312860145863741,SII_Cold,
Global_High_LAI,sii_mean_ma30,0,Cold,-0.2093890309333801,-0.0790278390049934,45509.47699356079,0.6458542943000793,70464,0.0,30,-0.08815154276130137,-0.06989087645630447,SII_Cold,
Global_High_LAI,sii_mean_ma40,0,Cold,-0.2093890309333801,-0.0644868984818458,45509.47699356079,0.6458542943000793,70464,0.0,40,-0.07363098234357451,-0.05533197269709744,SII_Cold,
Global_High_LAI,sii_mean_ma50,0,Cold,-0.2093890309333801,-0.0362577177584171,45509.47699356079,0.6458542943000793,70464,1.021405182655144e-14,50,-0.045430293027566994,-0.0270790292177405,SII_Cold,
Global_High_LAI,sii_mean_ma60,0,Cold,-0.2093890309333801,-0.0080108316615223,45509.47699356079,0.6458542943000793,70464,0.087464432205548,60,-0.017197275173841977,0.001176964216721831,SII_Cold,
Global_High_LAI,sii_mean_ma75,0,Cold,-0.2093890309333801,0.053579494357109,45509.47699356079,0.6458542943000793,70464,0.0,75,0.0444136487367685,0.06273632022435899,SII_Cold,
Global_High_LAI,sii_mean_ma90,0,Cold,-0.2093890309333801,0.1048375368118286,45509.47699356079,0.6458542943000793,70464,0.0,90,0.0957420479092321,0.1139155207199731,SII_Cold,
